model_key,valid_fold,mcc,micro_auprc,sensitivity,precision,micro_auroc,valid_mcc,best_threshold,hp_combination,finished_at
esm-t33-lr3e-5,0,0.6403,0.6658,0.5564,0.7684,0.9339,0.8018,0.0,0,2024-09-30 06:33:48
